Provider,PotentialFraud,ip_total_reimb,ip_total_deduct,ip_num_claims,ip_avg_duration,ip_max_duration,op_total_reimb,op_total_deduct,op_num_claims,op_avg_duration,op_max_duration,bene_count,avg_num_chronic,total_reimb,total_deduct,total_claims,reimb_per_claim,deduct_per_claim,ip_to_op_claim_ratio,bene_per_claim,Fraud
PRV54134,No,10000.0,2136.0,2.0,4.0,5.0,17250.0,70.0,42.0,0.16666666666666666,5.0,36,17.916666666666668,27250.0,2206.0,44.0,605.5555555555555,49.022222222222226,0.046511627906976744,0.8,0
PRV54135,No,0.0,0.0,0.0,0.0,0.0,260.0,0.0,3.0,7.0,20.0,2,18.5,260.0,0.0,3.0,65.0,0.0,0.0,0.5,0
PRV54136,No,0.0,0.0,0.0,0.0,0.0,7570.0,120.0,30.0,1.3666666666666667,20.0,16,17.6875,7570.0,120.0,30.0,244.19354838709677,3.870967741935484,0.0,0.5161290322580645,0
PRV54139,No,39000.0,5340.0,5.0,4.8,11.0,22480.0,180.0,94.0,0.8829787234042553,20.0,52,18.01923076923077,61480.0,5520.0,99.0,614.8,55.2,0.05263157894736842,0.52,0
PRV54140,No,0.0,0.0,0.0,0.0,0.0,230.0,0.0,6.0,0.0,0.0,6,16.5,230.0,0.0,6.0,32.857142857142854,0.0,0.0,0.8571428571428571,0
PRV54141,No,0.0,0.0,0.0,0.0,0.0,9100.0,10.0,31.0,1.3870967741935485,20.0,11,17.90909090909091,9100.0,10.0,31.0,284.375,0.3125,0.0,0.34375,0
PRV54142,No,0.0,0.0,0.0,0.0,0.0,9940.0,100.0,28.0,1.9285714285714286,20.0,7,16.571428571428573,9940.0,100.0,28.0,342.7586206896552,3.4482758620689653,0.0,0.2413793103448276,0
PRV54144,Yes,0.0,0.0,0.0,0.0,0.0,73130.0,830.0,294.0,1.3503401360544218,20.0,103,18.038834951456312,73130.0,830.0,294.0,247.89830508474577,2.8135593220338984,0.0,0.34915254237288135,1
PRV54145,No,0.0,0.0,0.0,0.0,0.0,6320.0,20.0,6.0,3.5,20.0,5,16.8,6320.0,20.0,6.0,902.8571428571429,2.857142857142857,0.0,0.7142857142857143,0
PRV54146,No,0.0,0.0,0.0,0.0,0.0,240.0,0.0,5.0,0.0,0.0,3,19.333333333333332,240.0,0.0,5.0,40.0,0.0,0.0,0.5,0
PRV54148,No,0.0,0.0,0.0,0.0,0.0,90.0,0.0,1.0,0.0,0.0,1,17.0,90.0,0.0,1.0,45.0,0.0,0.0,0.5,0
PRV54149,Yes,32000.0,5340.0,5.0,4.0,8.0,2700.0,0.0,11.0,0.0,0.0,14,18.428571428571427,34700.0,5340.0,16.0,2041.1764705882354,314.11764705882354,0.4166666666666667,0.8235294117647058,1
PRV54150,No,0.0,0.0,0.0,0.0,0.0,11020.0,170.0,25.0,0.8,20.0,24,16.916666666666668,11020.0,170.0,25.0,423.84615384615387,6.538461538461538,0.0,0.9230769230769231,0
PRV54153,No,40000.0,3204.0,3.0,12.0,20.0,1410.0,0.0,11.0,0.09090909090909091,1.0,11,17.09090909090909,41410.0,3204.0,14.0,2760.6666666666665,213.6,0.25,0.7333333333333333,0
PRV54154,No,0.0,0.0,0.0,0.0,0.0,1640.0,0.0,12.0,1.75,19.0,11,17.181818181818183,1640.0,0.0,12.0,126.15384615384616,0.0,0.0,0.8461538461538461,0
PRV54155,No,13000.0,1068.0,1.0,3.0,3.0,11440.0,220.0,50.0,1.66,20.0,29,17.517241379310345,24440.0,1288.0,51.0,470.0,24.76923076923077,0.0196078431372549,0.5576923076923077,0
PRV54156,No,0.0,0.0,0.0,0.0,0.0,30480.0,230.0,121.0,1.0495867768595042,20.0,46,17.97826086956522,30480.0,230.0,121.0,249.8360655737705,1.8852459016393444,0.0,0.3770491803278688,0
PRV54157,No,0.0,0.0,0.0,0.0,0.0,27980.0,180.0,130.0,1.1846153846153846,20.0,51,17.941176470588236,27980.0,180.0,130.0,213.58778625954199,1.3740458015267176,0.0,0.3893129770992366,0
PRV54158,No,0.0,0.0,0.0,0.0,0.0,2360.0,0.0,9.0,0.6666666666666666,6.0,9,18.22222222222222,2360.0,0.0,9.0,236.0,0.0,0.0,0.9,0
PRV54159,No,0.0,0.0,0.0,0.0,0.0,14400.0,100.0,34.0,2.3529411764705883,20.0,22,17.181818181818183,14400.0,100.0,34.0,411.42857142857144,2.857142857142857,0.0,0.6285714285714286,0
PRV54160,No,0.0,0.0,0.0,0.0,0.0,4370.0,0.0,9.0,4.444444444444445,20.0,9,18.77777777777778,4370.0,0.0,9.0,437.0,0.0,0.0,0.9,0
PRV54162,No,0.0,0.0,0.0,0.0,0.0,8160.0,40.0,32.0,0.6875,20.0,18,18.333333333333332,8160.0,40.0,32.0,247.27272727272728,1.2121212121212122,0.0,0.5454545454545454,0
PRV54163,No,0.0,0.0,0.0,0.0,0.0,8820.0,130.0,41.0,0.0975609756097561,2.0,24,18.208333333333332,8820.0,130.0,41.0,210.0,3.0952380952380953,0.0,0.5714285714285714,0
PRV54164,No,4000.0,1068.0,1.0,5.0,5.0,100.0,0.0,1.0,0.0,0.0,2,18.0,4100.0,1068.0,2.0,1366.6666666666667,356.0,0.5,0.6666666666666666,0
PRV54166,No,0.0,0.0,0.0,0.0,0.0,6500.0,0.0,20.0,0.9,18.0,17,17.88235294117647,6500.0,0.0,20.0,309.5238095238095,0.0,0.0,0.8095238095238095,0
PRV54167,No,0.0,0.0,0.0,0.0,0.0,1840.0,100.0,9.0,0.0,0.0,8,18.125,1840.0,100.0,9.0,184.0,10.0,0.0,0.8,0
PRV54168,No,7000.0,1068.0,1.0,3.0,3.0,27350.0,350.0,66.0,1.893939393939394,20.0,39,17.871794871794872,34350.0,1418.0,67.0,505.1470588235294,20.852941176470587,0.014925373134328358,0.5735294117647058,0
PRV54171,No,0.0,0.0,0.0,0.0,0.0,20740.0,330.0,72.0,0.9722222222222222,20.0,27,18.555555555555557,20740.0,330.0,72.0,284.1095890410959,4.52054794520548,0.0,0.3698630136986301,0
PRV54172,No,0.0,0.0,0.0,0.0,0.0,140.0,0.0,2.0,0.0,0.0,2,17.0,140.0,0.0,2.0,46.666666666666664,0.0,0.0,0.6666666666666666,0
PRV54173,No,0.0,0.0,0.0,0.0,0.0,640.0,0.0,7.0,0.0,0.0,7,17.571428571428573,640.0,0.0,7.0,80.0,0.0,0.0,0.875,0
PRV54175,No,0.0,0.0,0.0,0.0,0.0,80.0,0.0,1.0,0.0,0.0,1,18.0,80.0,0.0,1.0,40.0,0.0,0.0,0.5,0
PRV54176,No,0.0,0.0,0.0,0.0,0.0,1670.0,0.0,10.0,0.0,0.0,10,17.5,1670.0,0.0,10.0,151.8181818181818,0.0,0.0,0.9090909090909091,0
PRV54177,No,0.0,0.0,0.0,0.0,0.0,1100.0,0.0,2.0,0.0,0.0,2,15.0,1100.0,0.0,2.0,366.6666666666667,0.0,0.0,0.6666666666666666,0
PRV54178,No,0.0,0.0,0.0,0.0,0.0,90.0,0.0,2.0,0.0,0.0,2,18.5,90.0,0.0,2.0,30.0,0.0,0.0,0.6666666666666666,0
PRV54179,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,18.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0
PRV54180,No,0.0,0.0,0.0,0.0,0.0,150.0,0.0,2.0,0.0,0.0,2,16.5,150.0,0.0,2.0,50.0,0.0,0.0,0.6666666666666666,0
PRV54181,No,0.0,0.0,0.0,0.0,0.0,190.0,0.0,4.0,0.25,1.0,4,17.5,190.0,0.0,4.0,38.0,0.0,0.0,0.8,0
PRV54182,No,0.0,0.0,0.0,0.0,0.0,1750.0,0.0,4.0,5.25,20.0,4,16.5,1750.0,0.0,4.0,350.0,0.0,0.0,0.8,0
PRV54183,No,0.0,0.0,0.0,0.0,0.0,4400.0,0.0,2.0,0.0,0.0,2,16.5,4400.0,0.0,2.0,1466.6666666666667,0.0,0.0,0.6666666666666666,0
PRV54184,No,0.0,0.0,0.0,0.0,0.0,3560.0,0.0,10.0,4.0,20.0,8,19.5,3560.0,0.0,10.0,323.6363636363636,0.0,0.0,0.7272727272727273,0
PRV54185,No,0.0,0.0,0.0,0.0,0.0,350.0,0.0,2.0,10.5,20.0,2,19.5,350.0,0.0,2.0,116.66666666666667,0.0,0.0,0.6666666666666666,0
PRV54186,No,0.0,0.0,0.0,0.0,0.0,1730.0,0.0,11.0,0.0,0.0,7,17.285714285714285,1730.0,0.0,11.0,144.16666666666666,0.0,0.0,0.5833333333333334,0
PRV54187,No,0.0,0.0,0.0,0.0,0.0,200.0,0.0,1.0,0.0,0.0,1,18.0,200.0,0.0,1.0,100.0,0.0,0.0,0.5,0
PRV54188,No,0.0,0.0,0.0,0.0,0.0,3060.0,0.0,4.0,5.0,20.0,4,16.0,3060.0,0.0,4.0,612.0,0.0,0.0,0.8,0
PRV54191,No,0.0,0.0,0.0,0.0,0.0,360.0,0.0,2.0,0.0,0.0,2,19.5,360.0,0.0,2.0,120.0,0.0,0.0,0.6666666666666666,0
PRV54192,No,0.0,0.0,0.0,0.0,0.0,890.0,0.0,2.0,0.0,0.0,2,16.0,890.0,0.0,2.0,296.6666666666667,0.0,0.0,0.6666666666666666,0
PRV54193,No,0.0,0.0,0.0,0.0,0.0,4030.0,0.0,24.0,0.20833333333333334,4.0,12,18.25,4030.0,0.0,24.0,161.2,0.0,0.0,0.48,0
PRV54194,No,0.0,0.0,0.0,0.0,0.0,3630.0,0.0,7.0,0.14285714285714285,1.0,7,19.0,3630.0,0.0,7.0,453.75,0.0,0.0,0.875,0
PRV54196,No,0.0,0.0,0.0,0.0,0.0,4320.0,0.0,10.0,2.1,20.0,10,17.7,4320.0,0.0,10.0,392.72727272727275,0.0,0.0,0.9090909090909091,0
PRV54197,No,0.0,0.0,0.0,0.0,0.0,850.0,0.0,14.0,0.0,0.0,12,17.583333333333332,850.0,0.0,14.0,56.666666666666664,0.0,0.0,0.8,0
PRV54198,No,0.0,0.0,0.0,0.0,0.0,490.0,0.0,6.0,3.3333333333333335,20.0,6,17.833333333333332,490.0,0.0,6.0,70.0,0.0,0.0,0.8571428571428571,0
PRV54199,No,0.0,0.0,0.0,0.0,0.0,40.0,0.0,1.0,0.0,0.0,1,17.0,40.0,0.0,1.0,20.0,0.0,0.0,0.5,0
PRV54200,No,173090.0,13884.0,13.0,4.769230769230769,12.0,0.0,0.0,0.0,0.0,0.0,13,17.0,173090.0,13884.0,13.0,12363.57142857143,991.7142857142857,13.0,0.9285714285714286,0
PRV54201,No,19600.0,4272.0,4.0,5.25,12.0,0.0,0.0,0.0,0.0,0.0,4,17.5,19600.0,4272.0,4.0,3920.0,854.4,4.0,0.8,0
PRV54202,No,137000.0,9612.0,10.0,5.3,19.0,0.0,0.0,0.0,0.0,0.0,10,17.7,137000.0,9612.0,10.0,12454.545454545454,873.8181818181819,10.0,0.9090909090909091,0
PRV54203,No,0.0,0.0,0.0,0.0,0.0,12930.0,160.0,51.0,1.3529411764705883,20.0,45,18.022222222222222,12930.0,160.0,51.0,248.65384615384616,3.076923076923077,0.0,0.8653846153846154,0
PRV54204,No,62200.0,4272.0,4.0,9.0,24.0,0.0,0.0,0.0,0.0,0.0,4,17.0,62200.0,4272.0,4.0,12440.0,854.4,4.0,0.8,0
PRV54205,No,65000.0,9612.0,9.0,4.666666666666667,7.0,0.0,0.0,0.0,0.0,0.0,8,16.375,65000.0,9612.0,9.0,6500.0,961.2,9.0,0.8,0
PRV54206,No,10000.0,1068.0,1.0,3.0,3.0,11400.0,50.0,43.0,1.7209302325581395,20.0,41,17.29268292682927,21400.0,1118.0,44.0,475.55555555555554,24.844444444444445,0.022727272727272728,0.9111111111111111,0
PRV54207,No,0.0,0.0,0.0,0.0,0.0,6950.0,100.0,41.0,0.7560975609756098,20.0,32,17.9375,6950.0,100.0,41.0,165.47619047619048,2.380952380952381,0.0,0.7619047619047619,0
PRV54208,No,109300.0,10680.0,10.0,5.7,19.0,4860.0,0.0,17.0,2.2941176470588234,20.0,24,17.458333333333332,114160.0,10680.0,27.0,4077.1428571428573,381.42857142857144,0.5555555555555556,0.8571428571428571,0
PRV54209,Yes,146600.0,21360.0,20.0,4.85,25.0,32300.0,470.0,131.0,0.8625954198473282,20.0,139,17.309352517985612,178900.0,21830.0,151.0,1176.9736842105262,143.6184210526316,0.15151515151515152,0.9144736842105263,1
PRV54210,No,0.0,0.0,0.0,0.0,0.0,4610.0,100.0,20.0,2.25,20.0,18,17.27777777777778,4610.0,100.0,20.0,219.52380952380952,4.761904761904762,0.0,0.8571428571428571,0
PRV54212,No,0.0,0.0,0.0,0.0,0.0,11920.0,0.0,54.0,1.0925925925925926,20.0,32,17.90625,11920.0,0.0,54.0,216.72727272727272,0.0,0.0,0.5818181818181818,0
PRV54213,No,160000.0,22428.0,21.0,4.238095238095238,13.0,9320.0,90.0,46.0,1.4565217391304348,20.0,61,16.852459016393443,169320.0,22518.0,67.0,2490.0,331.1470588235294,0.44680851063829785,0.8970588235294118,0
PRV54215,No,142000.0,12816.0,14.0,6.714285714285714,24.0,2370.0,60.0,17.0,1.2352941176470589,20.0,26,16.576923076923077,144370.0,12876.0,31.0,4511.5625,402.375,0.7777777777777778,0.8125,0
PRV54216,No,150000.0,10680.0,10.0,6.9,17.0,13340.0,0.0,39.0,0.5897435897435898,9.0,43,17.27906976744186,163340.0,10680.0,49.0,3266.8,213.6,0.25,0.86,0
PRV54217,No,0.0,0.0,0.0,0.0,0.0,5260.0,100.0,30.0,1.0,20.0,14,17.285714285714285,5260.0,100.0,30.0,169.67741935483872,3.225806451612903,0.0,0.45161290322580644,0
PRV54219,No,0.0,0.0,0.0,0.0,0.0,18730.0,90.0,101.0,1.386138613861386,20.0,33,17.606060606060606,18730.0,90.0,101.0,183.62745098039215,0.8823529411764706,0.0,0.3235294117647059,0
PRV54220,No,165000.0,7476.0,8.0,8.625,16.0,20140.0,0.0,24.0,2.0416666666666665,20.0,29,16.96551724137931,185140.0,7476.0,32.0,5610.30303030303,226.54545454545453,0.32,0.8787878787878788,0
PRV54222,No,0.0,0.0,0.0,0.0,0.0,3130.0,0.0,19.0,0.3684210526315789,6.0,11,17.363636363636363,3130.0,0.0,19.0,156.5,0.0,0.0,0.55,0
PRV54223,No,0.0,0.0,0.0,0.0,0.0,16480.0,160.0,74.0,1.1486486486486487,20.0,25,17.12,16480.0,160.0,74.0,219.73333333333332,2.1333333333333333,0.0,0.3333333333333333,0
PRV54224,No,0.0,0.0,0.0,0.0,0.0,15460.0,30.0,43.0,0.8604651162790697,20.0,23,18.52173913043478,15460.0,30.0,43.0,351.3636363636364,0.6818181818181818,0.0,0.5227272727272727,0
PRV54225,Yes,0.0,0.0,0.0,0.0,0.0,53620.0,530.0,104.0,2.0,20.0,59,17.23728813559322,53620.0,530.0,104.0,510.6666666666667,5.0476190476190474,0.0,0.5619047619047619,1
PRV54226,No,0.0,0.0,0.0,0.0,0.0,760.0,0.0,13.0,1.0769230769230769,13.0,11,18.454545454545453,760.0,0.0,13.0,54.285714285714285,0.0,0.0,0.7857142857142857,0
PRV54227,No,0.0,0.0,0.0,0.0,0.0,7630.0,30.0,53.0,1.830188679245283,20.0,47,17.72340425531915,7630.0,30.0,53.0,141.2962962962963,0.5555555555555556,0.0,0.8703703703703703,0
PRV54228,No,304000.0,42720.0,41.0,5.317073170731708,18.0,102000.0,460.0,311.0,1.5562700964630225,20.0,198,17.646464646464647,406000.0,43180.0,352.0,1150.14164305949,122.3229461756374,0.13141025641025642,0.5609065155807366,0
PRV54230,Yes,391000.0,46992.0,44.0,6.068181818181818,35.0,17650.0,490.0,82.0,0.7682926829268293,20.0,113,16.86725663716814,408650.0,47482.0,126.0,3217.716535433071,373.87401574803147,0.5301204819277109,0.889763779527559,1
PRV54231,No,0.0,0.0,0.0,0.0,0.0,67880.0,330.0,190.0,2.3947368421052633,20.0,64,17.75,67880.0,330.0,190.0,355.39267015706804,1.7277486910994764,0.0,0.33507853403141363,0
PRV54232,No,98500.0,8544.0,8.0,6.5,25.0,9250.0,0.0,34.0,1.4705882352941178,20.0,34,16.61764705882353,107750.0,8544.0,42.0,2505.813953488372,198.69767441860466,0.22857142857142856,0.7906976744186046,0
PRV54233,No,6000.0,1068.0,1.0,2.0,2.0,350.0,0.0,6.0,0.0,0.0,7,17.571428571428573,6350.0,1068.0,7.0,793.75,133.5,0.14285714285714285,0.875,0
PRV54235,No,0.0,0.0,0.0,0.0,0.0,4280.0,0.0,16.0,1.0625,17.0,13,18.46153846153846,4280.0,0.0,16.0,251.76470588235293,0.0,0.0,0.7647058823529411,0
PRV54237,No,0.0,0.0,0.0,0.0,0.0,52560.0,920.0,234.0,0.9102564102564102,20.0,119,17.386554621848738,52560.0,920.0,234.0,223.6595744680851,3.9148936170212765,0.0,0.5063829787234042,0
PRV54238,No,0.0,0.0,0.0,0.0,0.0,92890.0,900.0,348.0,1.235632183908046,20.0,153,17.54248366013072,92890.0,900.0,348.0,266.1604584527221,2.5787965616045847,0.0,0.4383954154727794,0
PRV54239,No,0.0,0.0,0.0,0.0,0.0,20980.0,180.0,62.0,1.4838709677419355,20.0,44,17.295454545454547,20980.0,180.0,62.0,333.015873015873,2.857142857142857,0.0,0.6984126984126984,0
PRV54240,No,0.0,0.0,0.0,0.0,0.0,14400.0,290.0,72.0,0.5833333333333334,16.0,37,17.43243243243243,14400.0,290.0,72.0,197.26027397260273,3.9726027397260273,0.0,0.5068493150684932,0
PRV54242,No,28000.0,4272.0,4.0,3.25,5.0,25270.0,120.0,84.0,0.6428571428571429,20.0,74,17.756756756756758,53270.0,4392.0,88.0,598.5393258426966,49.348314606741575,0.047058823529411764,0.8314606741573034,0
PRV54244,No,520800.0,50196.0,49.0,6.346938775510204,27.0,55570.0,380.0,182.0,1.3846153846153846,20.0,189,17.417989417989418,576370.0,50576.0,231.0,2484.353448275862,218.0,0.2677595628415301,0.8146551724137931,0
PRV54245,No,119000.0,14952.0,14.0,6.857142857142857,33.0,38450.0,790.0,159.0,1.0440251572327044,20.0,104,17.048076923076923,157450.0,15742.0,173.0,904.8850574712644,90.47126436781609,0.0875,0.5977011494252874,0
PRV54246,No,0.0,0.0,0.0,0.0,0.0,9900.0,120.0,43.0,1.8604651162790697,20.0,27,17.85185185185185,9900.0,120.0,43.0,225.0,2.727272727272727,0.0,0.6136363636363636,0
PRV54247,No,28000.0,4272.0,4.0,13.75,35.0,19030.0,140.0,66.0,0.6818181818181818,20.0,48,17.979166666666668,47030.0,4412.0,70.0,662.3943661971831,62.140845070422536,0.05970149253731343,0.676056338028169,0
PRV54250,No,0.0,0.0,0.0,0.0,0.0,22530.0,220.0,62.0,0.6451612903225806,19.0,61,17.852459016393443,22530.0,220.0,62.0,357.6190476190476,3.492063492063492,0.0,0.9682539682539683,0
PRV54251,No,57000.0,6408.0,6.0,5.0,7.0,20590.0,100.0,41.0,3.5365853658536586,20.0,32,17.6875,77590.0,6508.0,47.0,1616.4583333333333,135.58333333333334,0.14285714285714285,0.6666666666666666,0
PRV54252,No,0.0,0.0,0.0,0.0,0.0,6030.0,0.0,17.0,1.5294117647058822,14.0,16,17.3125,6030.0,0.0,17.0,335.0,0.0,0.0,0.8888888888888888,0
PRV54253,No,80000.0,4272.0,4.0,7.0,12.0,2850.0,0.0,10.0,2.2,20.0,13,17.153846153846153,82850.0,4272.0,14.0,5523.333333333333,284.8,0.36363636363636365,0.8666666666666667,0
PRV54254,No,0.0,0.0,0.0,0.0,0.0,23140.0,290.0,104.0,1.5192307692307692,20.0,44,17.545454545454547,23140.0,290.0,104.0,220.38095238095238,2.761904761904762,0.0,0.41904761904761906,0
PRV54255,No,0.0,0.0,0.0,0.0,0.0,107230.0,160.0,232.0,1.5086206896551724,20.0,154,17.662337662337663,107230.0,160.0,232.0,460.2145922746781,0.6866952789699571,0.0,0.6609442060085837,0
PRV54256,No,39000.0,5340.0,5.0,3.8,8.0,78080.0,590.0,257.0,1.3657587548638133,20.0,100,18.15,117080.0,5930.0,262.0,445.17110266159693,22.547528517110266,0.01937984496124031,0.38022813688212925,0
PRV54257,No,0.0,0.0,0.0,0.0,0.0,69540.0,620.0,282.0,1.7836879432624113,20.0,134,18.119402985074625,69540.0,620.0,282.0,245.7243816254417,2.1908127208480566,0.0,0.4734982332155477,0
PRV54258,Yes,1186000.0,119616.0,118.0,5.491525423728813,35.0,31250.0,200.0,120.0,1.0,20.0,201,17.059701492537314,1217250.0,119816.0,238.0,5093.0962343096235,501.32217573221754,0.9752066115702479,0.8410041841004184,1
PRV54259,No,78000.0,12816.0,12.0,5.0,12.0,11900.0,0.0,17.0,1.5294117647058822,20.0,26,16.46153846153846,89900.0,12816.0,29.0,2996.6666666666665,427.2,0.6666666666666666,0.8666666666666667,0
PRV54261,No,0.0,0.0,0.0,0.0,0.0,25490.0,380.0,75.0,2.4,20.0,66,17.484848484848484,25490.0,380.0,75.0,335.39473684210526,5.0,0.0,0.868421052631579,0
PRV54262,No,3000.0,1068.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1,17.0,3000.0,1068.0,1.0,1500.0,534.0,1.0,0.5,0
PRV54263,No,4000.0,1068.0,1.0,1.0,1.0,860.0,100.0,5.0,0.0,0.0,6,17.333333333333332,4860.0,1168.0,6.0,694.2857142857143,166.85714285714286,0.16666666666666666,0.8571428571428571,0
PRV54265,No,0.0,0.0,0.0,0.0,0.0,112930.0,1360.0,406.0,1.2635467980295567,20.0,197,17.95431472081218,112930.0,1360.0,406.0,277.46928746928745,3.3415233415233416,0.0,0.48402948402948404,0
PRV54266,No,328000.0,21360.0,21.0,4.9523809523809526,11.0,11180.0,90.0,44.0,1.1590909090909092,20.0,59,17.35593220338983,339180.0,21450.0,65.0,5139.090909090909,325.0,0.4666666666666667,0.8939393939393939,0
PRV54267,No,0.0,0.0,0.0,0.0,0.0,78960.0,550.0,226.0,1.0663716814159292,20.0,84,18.154761904761905,78960.0,550.0,226.0,347.84140969162996,2.4229074889867843,0.0,0.3700440528634361,0
PRV54269,No,0.0,0.0,0.0,0.0,0.0,32740.0,290.0,118.0,0.8813559322033898,20.0,26,18.26923076923077,32740.0,290.0,118.0,275.12605042016804,2.436974789915966,0.0,0.2184873949579832,0
PRV54270,No,0.0,0.0,0.0,0.0,0.0,11320.0,150.0,34.0,1.1764705882352942,20.0,27,18.333333333333332,11320.0,150.0,34.0,323.42857142857144,4.285714285714286,0.0,0.7714285714285715,0
PRV54271,No,0.0,0.0,0.0,0.0,0.0,6240.0,130.0,29.0,1.4137931034482758,20.0,12,16.916666666666668,6240.0,130.0,29.0,208.0,4.333333333333333,0.0,0.4,0
PRV54273,No,0.0,0.0,0.0,0.0,0.0,72020.0,930.0,234.0,1.5683760683760684,20.0,108,17.444444444444443,72020.0,930.0,234.0,306.468085106383,3.9574468085106385,0.0,0.4595744680851064,0
PRV54274,No,0.0,0.0,0.0,0.0,0.0,16740.0,40.0,47.0,2.0425531914893615,20.0,17,17.470588235294116,16740.0,40.0,47.0,348.75,0.8333333333333334,0.0,0.3541666666666667,0
PRV54275,No,0.0,0.0,0.0,0.0,0.0,50.0,0.0,1.0,4.0,4.0,1,17.0,50.0,0.0,1.0,25.0,0.0,0.0,0.5,0
PRV54276,No,86000.0,4272.0,4.0,5.5,14.0,14810.0,320.0,73.0,0.8493150684931506,20.0,35,17.6,100810.0,4592.0,77.0,1292.4358974358975,58.87179487179487,0.05405405405405406,0.44871794871794873,0
PRV54278,No,0.0,0.0,0.0,0.0,0.0,19690.0,140.0,61.0,2.3114754098360657,20.0,27,18.0,19690.0,140.0,61.0,317.5806451612903,2.2580645161290325,0.0,0.43548387096774194,0
PRV54280,No,0.0,0.0,0.0,0.0,0.0,7030.0,0.0,20.0,0.5,10.0,15,18.2,7030.0,0.0,20.0,334.76190476190476,0.0,0.0,0.7142857142857143,0
PRV54282,No,0.0,0.0,0.0,0.0,0.0,6540.0,70.0,19.0,1.105263157894737,20.0,11,19.09090909090909,6540.0,70.0,19.0,327.0,3.5,0.0,0.55,0
PRV54283,No,0.0,0.0,0.0,0.0,0.0,550.0,0.0,5.0,0.0,0.0,5,17.0,550.0,0.0,5.0,91.66666666666667,0.0,0.0,0.8333333333333334,0
PRV54284,No,58000.0,8544.0,8.0,4.875,9.0,38100.0,230.0,105.0,1.8857142857142857,20.0,43,18.093023255813954,96100.0,8774.0,113.0,842.9824561403509,76.96491228070175,0.07547169811320754,0.37719298245614036,0
PRV54285,No,0.0,0.0,0.0,0.0,0.0,2550.0,200.0,20.0,1.55,20.0,16,17.8125,2550.0,200.0,20.0,121.42857142857143,9.523809523809524,0.0,0.7619047619047619,0
PRV54287,No,0.0,0.0,0.0,0.0,0.0,37900.0,720.0,155.0,0.9870967741935484,20.0,67,18.059701492537314,37900.0,720.0,155.0,242.94871794871796,4.615384615384615,0.0,0.42948717948717946,0
PRV54288,No,0.0,0.0,0.0,0.0,0.0,4100.0,0.0,15.0,1.1333333333333333,11.0,13,15.923076923076923,4100.0,0.0,15.0,256.25,0.0,0.0,0.8125,0
PRV54289,No,0.0,0.0,0.0,0.0,0.0,17720.0,170.0,56.0,1.9107142857142858,20.0,28,17.285714285714285,17720.0,170.0,56.0,310.87719298245617,2.982456140350877,0.0,0.49122807017543857,0
PRV54290,No,0.0,0.0,0.0,0.0,0.0,3300.0,0.0,6.0,0.0,0.0,6,17.666666666666668,3300.0,0.0,6.0,471.42857142857144,0.0,0.0,0.8571428571428571,0
PRV54291,No,0.0,0.0,0.0,0.0,0.0,1710.0,60.0,10.0,0.0,0.0,9,18.666666666666668,1710.0,60.0,10.0,155.45454545454547,5.454545454545454,0.0,0.8181818181818182,0
PRV54293,No,0.0,0.0,0.0,0.0,0.0,2520.0,0.0,2.0,0.0,0.0,2,16.0,2520.0,0.0,2.0,840.0,0.0,0.0,0.6666666666666666,0
PRV54294,No,0.0,0.0,0.0,0.0,0.0,60.0,0.0,1.0,0.0,0.0,1,17.0,60.0,0.0,1.0,30.0,0.0,0.0,0.5,0
PRV54295,No,0.0,0.0,0.0,0.0,0.0,3300.0,0.0,1.0,7.0,7.0,1,16.0,3300.0,0.0,1.0,1650.0,0.0,0.0,0.5,0
PRV54296,No,0.0,0.0,0.0,0.0,0.0,10460.0,200.0,54.0,0.9444444444444444,20.0,18,18.055555555555557,10460.0,200.0,54.0,190.1818181818182,3.6363636363636362,0.0,0.32727272727272727,0
PRV54297,Yes,168000.0,8544.0,8.0,6.875,15.0,0.0,0.0,0.0,0.0,0.0,7,17.285714285714285,168000.0,8544.0,8.0,18666.666666666668,949.3333333333334,8.0,0.7777777777777778,1
PRV54298,No,38000.0,3204.0,3.0,5.333333333333333,7.0,0.0,0.0,0.0,0.0,0.0,3,17.0,38000.0,3204.0,3.0,9500.0,801.0,3.0,0.75,0
PRV54299,No,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,5.0,5.4,20.0,5,17.8,1800.0,0.0,5.0,300.0,0.0,0.0,0.8333333333333334,0
PRV54300,No,0.0,0.0,0.0,0.0,0.0,1490.0,280.0,6.0,2.0,12.0,6,18.166666666666668,1490.0,280.0,6.0,212.85714285714286,40.0,0.0,0.8571428571428571,0
PRV54301,No,0.0,0.0,0.0,0.0,0.0,3690.0,0.0,13.0,2.6923076923076925,20.0,11,17.363636363636363,3690.0,0.0,13.0,263.57142857142856,0.0,0.0,0.7857142857142857,0
PRV54302,No,0.0,0.0,0.0,0.0,0.0,3300.0,0.0,1.0,0.0,0.0,1,17.0,3300.0,0.0,1.0,1650.0,0.0,0.0,0.5,0
PRV54303,No,0.0,0.0,0.0,0.0,0.0,5160.0,0.0,16.0,2.5625,20.0,14,16.571428571428573,5160.0,0.0,16.0,303.52941176470586,0.0,0.0,0.8235294117647058,0
